timestamp,bitcoin_price,bitcoin_volume,bitcoin_market_cap,bitcoin_returns,bitcoin_volatility,score,No_Comments,title_sentiment,description_sentiment,score_lag1,score_lag2,score_lag3,score_lag4,score_lag5,score_lag6,score_lag7,No_Comments_lag1,No_Comments_lag2,No_Comments_lag3,No_Comments_lag4,No_Comments_lag5,No_Comments_lag6,No_Comments_lag7,title_sentiment_lag1,title_sentiment_lag2,title_sentiment_lag3,title_sentiment_lag4,title_sentiment_lag5,title_sentiment_lag6,title_sentiment_lag7,description_sentiment_lag1,description_sentiment_lag2,description_sentiment_lag3,description_sentiment_lag4,description_sentiment_lag5,description_sentiment_lag6,description_sentiment_lag7,sentiment,sentiment1,sentiment2,sentiment3,sentiment4,sentiment5,sentiment6,sentiment7,total_sentiment
2025-03-14,81098.90052436228,32583592654.882656,1608477373718.186,-0.033204629042709044,0.6289440240146866,17.633797462716952,9.0,-0.59567004,-0.8622826,22.0,0.0,17.633797462716952,4.0,17.633797462716952,7.0,17.633797462716952,28.0,19.0,9.0,1.0,9.0,9.0,9.0,0.9971757,-0.99897134,-0.59567004,-0.35529494,-0.59567004,-0.9639653,-0.59567004,-0.21519321,-0.9981228,-0.8622826,-0.98553574,-0.8622826,-0.9986962,-0.8622826,-0.7289763,0.39099124,-0.9985471,-0.7289763,-0.67041534,-0.7289763,-0.98133075,-0.7289763,-0.6469009
2025-03-15,83971.70916064628,28571483950.074646,1665725559905.8198,0.03542352137586624,0.6289440240146866,17.633797462716952,9.0,-0.59567004,-0.8622826,17.633797462716952,22.0,0.0,17.633797462716952,4.0,17.633797462716952,7.0,9.0,28.0,19.0,9.0,1.0,9.0,9.0,-0.59567004,0.9971757,-0.99897134,-0.59567004,-0.35529494,-0.59567004,-0.9639653,-0.8622826,-0.21519321,-0.9981228,-0.8622826,-0.98553574,-0.8622826,-0.9986962,-0.7289763,-0.7289763,0.39099124,-0.9985471,-0.7289763,-0.67041534,-0.7289763,-0.98133075,-0.6469009
2025-03-16,84391.69087647168,10761796127.312485,1674173293916.4658,0.00500146680380098,0.6836221607242559,0.0,37.0,-0.9987489,-0.9985529,17.633797462716952,17.633797462716952,22.0,0.0,17.633797462716952,4.0,17.633797462716952,9.0,9.0,28.0,19.0,9.0,1.0,9.0,-0.59567004,-0.59567004,0.9971757,-0.99897134,-0.59567004,-0.35529494,-0.59567004,-0.8622826,-0.8622826,-0.21519321,-0.9981228,-0.8622826,-0.98553574,-0.8622826,-0.9986509,-0.7289763,-0.7289763,0.39099124,-0.9985471,-0.7289763,-0.67041534,-0.7289763,-0.6490659
2025-03-17,82610.61750343916,21638031633.118767,1638672153483.722,-0.02110484284098013,0.684402421839172,5.0,2.0,-0.35529494,-0.98553574,0.0,17.633797462716952,17.633797462716952,22.0,0.0,17.633797462716952,4.0,37.0,9.0,9.0,28.0,19.0,9.0,1.0,-0.9987489,-0.59567004,-0.59567004,0.9971757,-0.99897134,-0.59567004,-0.35529494,-0.9985529,-0.8622826,-0.8622826,-0.21519321,-0.9981228,-0.8622826,-0.98553574,-0.67041534,-0.9986509,-0.7289763,-0.7289763,0.39099124,-0.9985471,-0.7289763,-0.67041534,-0.6417458
2025-03-18,84075.36559694471,19659366246.596867,1667799227887.438,0.017730748634636084,0.688703172906525,5.0,2.0,-0.9742788,-0.8532355,5.0,0.0,17.633797462716952,17.633797462716952,22.0,0.0,17.633797462716952,2.0,37.0,9.0,9.0,28.0,19.0,9.0,-0.35529494,-0.9987489,-0.59567004,-0.59567004,0.9971757,-0.99897134,-0.59567004,-0.98553574,-0.9985529,-0.8622826,-0.8622826,-0.21519321,-0.9981228,-0.8622826,-0.91375715,-0.67041534,-0.9986509,-0.7289763,-0.7289763,0.39099124,-0.9985471,-0.7289763,-0.6721635
2025-03-19,82780.03048688271,24557570268.85276,1642578274105.806,-0.015406832915503599,0.6888679798078883,5.0,2.0,-0.9954228,-0.99880534,5.0,5.0,0.0,17.633797462716952,17.633797462716952,22.0,0.0,2.0,2.0,37.0,9.0,9.0,28.0,19.0,-0.9742788,-0.35529494,-0.9987489,-0.59567004,-0.59567004,0.9971757,-0.99897134,-0.8532355,-0.98553574,-0.9985529,-0.8622826,-0.8622826,-0.21519321,-0.9981228,-0.99711406,-0.91375715,-0.67041534,-0.9986509,-0.7289763,-0.7289763,0.39099124,-0.9985471,-0.7056807
2025-03-20,86815.44109470697,33871216993.304657,1721565138141.278,0.0487486001646702,0.7133437012307643,17.633797462716952,9.0,-0.59567004,-0.8622826,5.0,5.0,5.0,0.0,17.633797462716952,17.633797462716952,22.0,2.0,2.0,2.0,37.0,9.0,9.0,28.0,-0.9954228,-0.9742788,-0.35529494,-0.9987489,-0.59567004,-0.59567004,0.9971757,-0.99880534,-0.8532355,-0.98553574,-0.9985529,-0.8622826,-0.8622826,-0.21519321,-0.7289763,-0.99711406,-0.91375715,-0.67041534,-0.9986509,-0.7289763,-0.7289763,0.39099124,-0.6719844
2025-03-21,84270.84358966233,27579127651.06656,1672550706502.8184,-0.0293104253455182,0.7194087684044188,22.5,8.0,-0.9931332,-0.99546516,17.633797462716952,5.0,5.0,5.0,0.0,17.633797462716952,17.633797462716952,9.0,2.0,2.0,2.0,37.0,9.0,9.0,-0.59567004,-0.9954228,-0.9742788,-0.35529494,-0.9987489,-0.59567004,-0.59567004,-0.8622826,-0.99880534,-0.8532355,-0.98553574,-0.9985529,-0.8622826,-0.8622826,-0.9942992,-0.7289763,-0.99711406,-0.91375715,-0.67041534,-0.9986509,-0.7289763,-0.7289763,-0.84514564
2025-03-22,84009.532917822,18091004975.919056,1666749159154.2927,-0.0031008431945065418,0.7174934186089749,12.0,2.0,-0.99296,-0.99185383,22.5,17.633797462716952,5.0,5.0,5.0,0.0,17.633797462716952,8.0,9.0,2.0,2.0,2.0,37.0,9.0,-0.9931332,-0.59567004,-0.9954228,-0.9742788,-0.35529494,-0.9987489,-0.59567004,-0.99546516,-0.8622826,-0.99880534,-0.8532355,-0.98553574,-0.9985529,-0.8622826,-0.9924069,-0.9942992,-0.7289763,-0.99711406,-0.91375715,-0.67041534,-0.9986509,-0.7289763,-0.8780745
2025-03-23,83793.30854192551,7771134681.982918,1662574363663.653,-0.0025738076190472414,0.7127616377143182,17.633797462716952,9.0,-0.59567004,-0.8622826,12.0,22.5,17.633797462716952,5.0,5.0,5.0,0.0,2.0,8.0,9.0,2.0,2.0,2.0,37.0,-0.99296,-0.9931332,-0.59567004,-0.9954228,-0.9742788,-0.35529494,-0.9987489,-0.99185383,-0.99546516,-0.8622826,-0.99880534,-0.8532355,-0.98553574,-0.9985529,-0.7289763,-0.9924069,-0.9942992,-0.7289763,-0.99711406,-0.91375715,-0.67041534,-0.9986509,-0.8780746
2025-03-24,85787.70914901773,12617587530.619724,1702009594329.4495,0.023801430469765128,0.7163427538459732,6.0,1.0,-0.35529494,-0.98553574,17.633797462716952,12.0,22.5,17.633797462716952,5.0,5.0,5.0,9.0,2.0,8.0,9.0,2.0,2.0,2.0,-0.59567004,-0.99296,-0.9931332,-0.59567004,-0.9954228,-0.9742788,-0.35529494,-0.8622826,-0.99185383,-0.99546516,-0.8622826,-0.99880534,-0.8532355,-0.98553574,-0.67041534,-0.7289763,-0.9924069,-0.9942992,-0.7289763,-0.99711406,-0.91375715,-0.67041534,-0.83704513
2025-03-25,87327.72969669085,27270889835.1835,1732715331970.134,0.017951528988820797,0.7196746958317415,0.0,7.0,0.87746215,-0.9978575,6.0,17.633797462716952,12.0,22.5,17.633797462716952,5.0,5.0,1.0,9.0,2.0,8.0,9.0,2.0,2.0,-0.35529494,-0.59567004,-0.99296,-0.9931332,-0.59567004,-0.9954228,-0.9742788,-0.98553574,-0.8622826,-0.99185383,-0.99546516,-0.8622826,-0.99880534,-0.8532355,-0.06019768,-0.67041534,-0.7289763,-0.9924069,-0.9942992,-0.7289763,-0.99711406,-0.91375715,-0.7607679
2025-03-26,87520.58391530563,30351832942.705593,1735368473904.4885,0.0022083961106582617,0.71987516688851,0.0,42.0,-0.9860223,-0.99929315,0.0,6.0,17.633797462716952,12.0,22.5,17.633797462716952,5.0,7.0,1.0,9.0,2.0,8.0,9.0,2.0,0.87746215,-0.35529494,-0.59567004,-0.99296,-0.9931332,-0.59567004,-0.9954228,-0.9978575,-0.98553574,-0.8622826,-0.99185383,-0.99546516,-0.8622826,-0.99880534,-0.9926577,-0.06019768,-0.67041534,-0.7289763,-0.9924069,-0.9942992,-0.7289763,-0.99711406,-0.7706304
2025-03-27,86960.8555491039,25522877558.700558,1724854479045.6724,-0.0063953911315695056,0.6983836888383776,17.633797462716952,9.0,-0.59567004,-0.8622826,0.0,0.0,6.0,17.633797462716952,12.0,22.5,17.633797462716952,42.0,7.0,1.0,9.0,2.0,8.0,9.0,-0.9860223,0.87746215,-0.35529494,-0.59567004,-0.99296,-0.9931332,-0.59567004,-0.99929315,-0.9978575,-0.98553574,-0.8622826,-0.99185383,-0.99546516,-0.8622826,-0.7289763,-0.9926577,-0.06019768,-0.67041534,-0.7289763,-0.9924069,-0.9942992,-0.7289763,-0.73711324
2025-03-28,87227.27158032371,24620445368.489468,1729729987159.4822,0.0030636316712566725,0.6911827698863624,17.633797462716952,9.0,-0.59567004,-0.8622826,17.633797462716952,0.0,0.0,6.0,17.633797462716952,12.0,22.5,9.0,42.0,7.0,1.0,9.0,2.0,8.0,-0.59567004,-0.9860223,0.87746215,-0.35529494,-0.59567004,-0.99296,-0.9931332,-0.8622826,-0.99929315,-0.9978575,-0.98553574,-0.8622826,-0.99185383,-0.99546516,-0.7289763,-0.7289763,-0.9926577,-0.06019768,-0.67041534,-0.7289763,-0.9924069,-0.9942992,-0.73711324
2025-03-29,84359.46915506005,31674486232.097313,1673182800974.1038,-0.03287736017998477,0.6733783737191529,5.0,42.0,-0.9878437,-0.7922182,17.633797462716952,17.633797462716952,0.0,0.0,6.0,17.633797462716952,12.0,9.0,9.0,42.0,7.0,1.0,9.0,2.0,-0.59567004,-0.59567004,-0.9860223,0.87746215,-0.35529494,-0.59567004,-0.99296,-0.8622826,-0.8622826,-0.99929315,-0.9978575,-0.98553574,-0.8622826,-0.99185383,-0.890031,-0.7289763,-0.7289763,-0.9926577,-0.06019768,-0.67041534,-0.7289763,-0.9924069,-0.72407967
2025-03-30,82679.17255385047,16837439419.924389,1640665503855.1438,-0.01991829273037571,0.6763703008207324,17.633797462716952,9.0,-0.59567004,-0.8622826,5.0,17.633797462716952,17.633797462716952,0.0,0.0,6.0,17.633797462716952,42.0,9.0,9.0,42.0,7.0,1.0,9.0,-0.9878437,-0.59567004,-0.59567004,-0.9860223,0.87746215,-0.35529494,-0.59567004,-0.7922182,-0.8622826,-0.8622826,-0.99929315,-0.9978575,-0.98553574,-0.8622826,-0.7289763,-0.890031,-0.7289763,-0.7289763,-0.9926577,-0.06019768,-0.67041534,-0.7289763,-0.6911509
2025-03-31,82356.38111183756,13428975108.070734,1633996304187.2593,-0.0039041445631627925,0.6764165015427565,5.5,2.0,-0.6401206,-0.98621976,17.633797462716952,5.0,17.633797462716952,17.633797462716952,0.0,0.0,6.0,9.0,42.0,9.0,9.0,42.0,7.0,1.0,-0.59567004,-0.9878437,-0.59567004,-0.59567004,-0.9860223,0.87746215,-0.35529494,-0.8622826,-0.7922182,-0.8622826,-0.8622826,-0.99929315,-0.9978575,-0.98553574,-0.8131702,-0.7289763,-0.890031,-0.7289763,-0.7289763,-0.9926577,-0.06019768,-0.67041534,-0.7016751
2025-04-01,82514.09365397849,30326148749.91535,1635076581047.3545,0.001915000878034645,0.6730975115248937,3.0,21.0,-0.7306535,-0.8632682,5.5,17.633797462716952,5.0,17.633797462716952,17.633797462716952,0.0,0.0,2.0,9.0,42.0,9.0,9.0,42.0,7.0,-0.6401206,-0.59567004,-0.9878437,-0.59567004,-0.59567004,-0.9860223,0.87746215,-0.98621976,-0.8622826,-0.7922182,-0.8622826,-0.8622826,-0.99929315,-0.9978575,-0.79696083,-0.8131702,-0.7289763,-0.890031,-0.7289763,-0.7289763,-0.9926577,-0.06019768,-0.7174933
2025-04-02,85237.5876052852,29172899851.734768,1690602036035.04,0.03300640933811416,0.5898132529505766,5.0,2.0,-0.9855094,-0.99603534,3.0,5.5,17.633797462716952,5.0,17.633797462716952,17.633797462716952,0.0,21.0,2.0,9.0,42.0,9.0,9.0,42.0,-0.7306535,-0.6401206,-0.59567004,-0.9878437,-0.59567004,-0.59567004,-0.9860223,-0.8632682,-0.98621976,-0.8622826,-0.7922182,-0.8622826,-0.8622826,-0.99929315,-0.99077237,-0.79696083,-0.8131702,-0.7289763,-0.890031,-0.7289763,-0.7289763,-0.9926577,-0.8338151
2025-04-03,82526.4221526433,46332905657.77597,1637358764747.381,-0.03180715842401194,0.5191675763190432,17.633797462716952,9.0,-0.59567004,-0.8622826,5.0,3.0,5.5,17.633797462716952,5.0,17.633797462716952,17.633797462716952,2.0,21.0,2.0,9.0,42.0,9.0,9.0,-0.9855094,-0.7306535,-0.6401206,-0.59567004,-0.9878437,-0.59567004,-0.59567004,-0.99603534,-0.8632682,-0.98621976,-0.8622826,-0.7922182,-0.8622826,-0.8622826,-0.7289763,-0.99077237,-0.79696083,-0.8131702,-0.7289763,-0.890031,-0.7289763,-0.7289763,-0.8008549
2025-04-04,83163.98757387721,36594464539.14662,1652537223074.958,0.0077255914482110555,0.5174183355054247,31.0,104.0,-0.22013885,-0.99362046,17.633797462716952,5.0,3.0,5.5,17.633797462716952,5.0,17.633797462716952,9.0,2.0,21.0,2.0,9.0,42.0,9.0,-0.59567004,-0.9855094,-0.7306535,-0.6401206,-0.59567004,-0.9878437,-0.59567004,-0.8622826,-0.99603534,-0.8632682,-0.98621976,-0.8622826,-0.7922182,-0.8622826,-0.60687965,-0.7289763,-0.99077237,-0.79696083,-0.8131702,-0.7289763,-0.890031,-0.7289763,-0.78559285
2025-04-05,83852.00765399594,35647289400.47406,1664234880198.049,0.008273053038823308,0.4993740828686242,27.5,4.0,0.010647297,-0.9769942,31.0,17.633797462716952,5.0,3.0,5.5,17.633797462716952,5.0,104.0,9.0,2.0,21.0,2.0,9.0,42.0,-0.22013885,-0.59567004,-0.9855094,-0.7306535,-0.6401206,-0.59567004,-0.9878437,-0.99362046,-0.8622826,-0.99603534,-0.8632682,-0.98621976,-0.8622826,-0.7922182,-0.48317346,-0.60687965,-0.7289763,-0.99077237,-0.79696083,-0.8131702,-0.7289763,-0.890031,-0.75486743
2025-04-06,83595.88550177493,14910400035.531416,1656020067997.187,-0.00305445462054843,0.49913232927048,15.5,120.0,-0.17068042,-0.98704606,27.5,31.0,17.633797462716952,5.0,3.0,5.5,17.633797462716952,4.0,104.0,9.0,2.0,21.0,2.0,9.0,0.010647297,-0.22013885,-0.59567004,-0.9855094,-0.7306535,-0.6401206,-0.59567004,-0.9769942,-0.99362046,-0.8622826,-0.99603534,-0.8632682,-0.98621976,-0.8622826,-0.57886326,-0.48317346,-0.60687965,-0.7289763,-0.99077237,-0.79696083,-0.8131702,-0.7289763,-0.7159716
2025-04-07,78211.48358199988,36140377231.68329,1555325260787.2627,-0.06440989155693222,0.5322471438803894,44.375,223.0,-0.65853524,-0.95992404,15.5,27.5,31.0,17.633797462716952,5.0,3.0,5.5,120.0,4.0,104.0,9.0,2.0,21.0,2.0,-0.17068042,0.010647297,-0.22013885,-0.59567004,-0.9855094,-0.7306535,-0.6401206,-0.98704606,-0.9769942,-0.99362046,-0.8622826,-0.99603534,-0.8632682,-0.98621976,-0.8092296,-0.57886326,-0.48317346,-0.60687965,-0.7289763,-0.99077237,-0.79696083,-0.8131702,-0.72600317
2025-04-08,79179.29226757778,82909748172.59216,1581407565278.352,0.012374253002926494,0.5347058081744133,4.0,9.0,-0.9288198,0.015247107,44.375,15.5,27.5,31.0,17.633797462716952,5.0,3.0,223.0,120.0,4.0,104.0,9.0,2.0,21.0,-0.65853524,-0.17068042,0.010647297,-0.22013885,-0.59567004,-0.9855094,-0.7306535,-0.95992404,-0.98704606,-0.9769942,-0.99362046,-0.8622826,-0.99603534,-0.8632682,-0.45678633,-0.8092296,-0.57886326,-0.48317346,-0.60687965,-0.7289763,-0.99077237,-0.79696083,-0.68145525
2025-04-09,76329.090356324,47812787635.22632,1515042499757.3254,-0.03599680964085705,0.5042181388063313,10.25,90.0,-0.4850058,-0.99464166,4.0,44.375,15.5,27.5,31.0,17.633797462716952,5.0,9.0,223.0,120.0,4.0,104.0,9.0,2.0,-0.9288198,-0.65853524,-0.17068042,0.010647297,-0.22013885,-0.59567004,-0.9855094,0.015247107,-0.95992404,-0.98704606,-0.9769942,-0.99362046,-0.8622826,-0.99603534,-0.7398237,-0.45678633,-0.8092296,-0.57886326,-0.48317346,-0.60687965,-0.7289763,-0.99077237,-0.67431307
2025-04-10,82622.17029546302,87408220482.11568,1640567909122.172,0.08244667805893258,0.5759070193555366,77.66666666666667,308.0,-0.6327047,-0.65894824,10.25,4.0,44.375,15.5,27.5,31.0,17.633797462716952,90.0,9.0,223.0,120.0,4.0,104.0,9.0,-0.4850058,-0.9288198,-0.65853524,-0.17068042,0.010647297,-0.22013885,-0.59567004,-0.99464166,0.015247107,-0.95992404,-0.98704606,-0.9769942,-0.99362046,-0.8622826,-0.64582646,-0.7398237,-0.45678633,-0.8092296,-0.57886326,-0.48317346,-0.60687965,-0.7289763,-0.63119483
2025-04-11,79596.35732250768,41213520154.25157,1580023209138.0547,-0.03662228869242723,0.5631156398390498,162.05555555555554,1605.0,-0.136088,-0.48675388,77.66666666666667,10.25,4.0,44.375,15.5,27.5,31.0,308.0,90.0,9.0,223.0,120.0,4.0,104.0,-0.6327047,-0.4850058,-0.9288198,-0.65853524,-0.17068042,0.010647297,-0.22013885,-0.65894824,-0.99464166,0.015247107,-0.95992404,-0.98704606,-0.9769942,-0.99362046,-0.31142095,-0.64582646,-0.7398237,-0.45678633,-0.8092296,-0.57886326,-0.48317346,-0.60687965,-0.5790004
2025-04-12,83439.28818043756,39813566443.76779,1655868880454.1702,0.04828023526703795,0.5869845262396791,74.78125,4253.0,-0.413916,-0.35254583,162.05555555555554,77.66666666666667,10.25,4.0,44.375,15.5,27.5,1605.0,308.0,90.0,9.0,223.0,120.0,4.0,-0.136088,-0.6327047,-0.4850058,-0.9288198,-0.65853524,-0.17068042,0.010647297,-0.48675388,-0.65894824,-0.99464166,0.015247107,-0.95992404,-0.98704606,-0.9769942,-0.38323092,-0.31142095,-0.64582646,-0.7398237,-0.45678633,-0.8092296,-0.57886326,-0.48317346,-0.55104434
2025-04-13,85305.09728392666,22428929482.069122,1693600655371.0874,0.02236127781260877,0.5790395073135438,16.322033898305083,1288.0,-0.07195734,-0.6861533,74.78125,162.05555555555554,77.66666666666667,10.25,4.0,44.375,15.5,4253.0,1605.0,308.0,90.0,9.0,223.0,120.0,-0.413916,-0.136088,-0.6327047,-0.4850058,-0.9288198,-0.65853524,-0.17068042,-0.35254583,-0.48675388,-0.65894824,-0.99464166,0.015247107,-0.95992404,-0.98704606,-0.37905532,-0.38323092,-0.31142095,-0.64582646,-0.7398237,-0.45678633,-0.8092296,-0.57886326,-0.53802955
2025-04-14,83600.82010054543,28731125717.934357,1658923208081.8682,-0.01997860898873105,0.5711361125053808,17.633797462716952,9.0,-0.59567004,-0.8622826,16.322033898305083,74.78125,162.05555555555554,77.66666666666667,10.25,4.0,44.375,1288.0,4253.0,1605.0,308.0,90.0,9.0,223.0,-0.07195734,-0.413916,-0.136088,-0.6327047,-0.4850058,-0.9288198,-0.65853524,-0.6861533,-0.35254583,-0.48675388,-0.65894824,-0.99464166,0.015247107,-0.95992404,-0.7289763,-0.37905532,-0.38323092,-0.31142095,-0.64582646,-0.7398237,-0.45678633,-0.8092296,-0.5567937
2025-04-14,84334.49550932228,30185186797.492428,1673960547754.3694,0.008775935545781266,0.5716802472919977,17.633797462716952,9.0,-0.59567004,-0.8622826,17.633797462716952,16.322033898305083,74.78125,162.05555555555554,77.66666666666667,10.25,4.0,9.0,1288.0,4253.0,1605.0,308.0,90.0,9.0,-0.59567004,-0.07195734,-0.413916,-0.136088,-0.6327047,-0.4850058,-0.9288198,-0.8622826,-0.6861533,-0.35254583,-0.48675388,-0.65894824,-0.99464166,0.015247107,-0.7289763,-0.7289763,-0.37905532,-0.38323092,-0.31142095,-0.64582646,-0.7398237,-0.45678633,-0.54676205
